Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;11;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;181;SERVICOS DE ARRENDAMENTO MERCANTIL, FINANCEIRO E OPERACIONAL;;;27405;LOCAÇÃO DE ESTAÇÃO DE  TRABALHO - ARRENDAMENTO MERCANTIL OPERACIONAL DE MÁQUINAS E EQUIPAMENTOS, SEM OPERADOR;-;12,0000;13800,0000;165600,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;12;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;;;27502;CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE;-;12,0000;2525,0000;30300,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;13;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;;;27502;CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE;-;12,0000;840,0000;10080,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;14;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;14206;LOCAÇÃO DE EQUIPAMENTO DE LABORATÓRIO;-;12,0000;141460,0000;1697520,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;15;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;;;14206;LOCAÇÃO DE EQUIPAMENTO DE LABORATÓRIO;-;12,0000;11700,0000;140400,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;16;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;182;SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA;;;27502;CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE;-;12,0000;2525,0000;30300,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;17;Serviço;927052-12/2026;Prestação de Serviços e Manutenção;Catálogo do Compras.gov.br;Serviço;931;SERVIÇOS DE SAÚDE HUMANA;;;30091;EXAME BHCG QUANTITATIVO;-;5000,0000;2,0000;10000,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;18;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605110;CARACTERÍSTICA: C/ COR, UNISSEX, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 120, MATERIAL: 100% ALGODÃO, MODELO CAMISOLA: AJUSTÁVEL C/ ABERTURA NA FRENTE OU COSTAS, TAMANHO: ADULTO MÉDIO (M), TIPO: AVENTAL / CAMISOLA / BATA, TIPO MANGA: CURTA;UN;1200,0000;44,1000;52920,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;19;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30248;LUVA CIRÚRGICA;620083;APRESENTAÇÃO: EM PAR, COR: C/ COR, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, USO ÚNICO, FORMATO: ANATÔMICO, MATERIAL: BORRACHA NATURAL - LÁTEX, PÓ: COM PÓ BIOABSORVÍVEL, SUPERFÍCIE: SUPERFÍCIE TEXTURIZADA, TAMANHO: Nº 7,5;UN;48000,0000;1,2700;60960,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;20;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30032;MÁSCARA PROTEÇÃO RESP. C/ ANVISA;485529;ADICIONAL 2: S/ VÁLVULA, CLASSE: PFF2, N95 OU EQUIVALENTE, COMPONENTE: CLIPE NASAL, COR: C/ COR, ESTERILIDADE: DESCARTÁVEL, FILTRO: EFICIÊNCIA FILTRAÇÃO MÍN. 94% S, MATERIAL: CAMADAS FIBRAS SINTÉTICAS, MODELO: RESPIRADOR TIPO CONCHA, TAMANHO: ADULTO, TIPO FIXAÇÃO: TIRAS VEDAÇÃO ANATÔMICA;UN;4200,0000;1,3000;5460,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;21;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605055;BOLSO: S/ BOLSO, CARACTERÍSTICA: C/ COR, UNISSEX, CARACTERÍSTICA BERMUDA / CALÇA: AJUSTÁVEL, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 120, MATERIAL: ALGODÃO E POLIÉSTER - TECIDO MISTO, TAMANHO: ADULTO MÉDIO (M), TIPO: BERMUDA E BLUSA, TIPO MANGA: CURTA;UN;1000,0000;35,0000;35000,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;22;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605054;BOLSO: S/ BOLSO, CARACTERÍSTICA: C/ COR, UNISSEX, CARACTERÍSTICA BERMUDA / CALÇA: AJUSTÁVEL, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 120, MATERIAL: ALGODÃO E POLIÉSTER - TECIDO MISTO, TAMANHO: ADULTO PEQUENO (P), TIPO: BERMUDA E BLUSA, TIPO MANGA: CURTA;UN;1000,0000;35,0000;35000,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;23;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605083;BOLSO: NA BLUSA E NA CALÇA, CARACTERÍSTICA: C/ COR, UNISSEX, CARACTERÍSTICA BERMUDA / CALÇA: AJUSTÁVEL, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 200, MATERIAL: ALGODÃO E POLIÉSTER - TECIDO MISTO, TAMANHO: ADULTO EXTRA GRANDE (XG), TIPO: CALÇA E BLUSA, TIPO MANGA: CURTA;UN;900,0000;55,0000;49500,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;24;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;1203;AVENTAL;473405;APLICAÇÃO: PROTEÇÃO E SEGURANÇA, CARACTERÍSTICAS ADICIONAIS: MANGA LONGA, PUNHO COM ELÁSTICO, TIRA NA CINTURA, GRAMATURA: 40, MATERIAL: PLÁSTICO POLIETILENO, TAMANHO: ÚNICO, TIPO: IMPERMEÁVEL;UN;24000,0000;2,3200;55680,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;25;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;19713;LENÇOL CAMA;459558;CARACTERÍSTICAS ADICIONAIS: LENÇOL DUPLO, COR: BRANCO, GRAMATURA MÍNIMA: 200, IMPRESSÃO: PERSONALIZADA E RESISTENTE A LAVAGEM INDUSTRIAL, MATERIAL: 100% ALGODÃO, MEDIDAS MÍNIMAS ( C X L ): 1,32 X 0,62;UN;1500,0000;39,1000;58650,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;26;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30248;LUVA CIRÚRGICA;620082;APRESENTAÇÃO: EM PAR, COR: C/ COR, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, USO ÚNICO, FORMATO: ANATÔMICO, MATERIAL: BORRACHA NATURAL - LÁTEX, PÓ: COM PÓ BIOABSORVÍVEL, SUPERFÍCIE: SUPERFÍCIE TEXTURIZADA, TAMANHO: Nº 7,0;UN;30000,0000;1,1500;34500,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;27;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605085;BOLSO: NA BLUSA E NA CALÇA, CARACTERÍSTICA: C/ COR, UNISSEX, CARACTERÍSTICA BERMUDA / CALÇA: AJUSTÁVEL, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: ALGODÃO E POLIÉSTER - TECIDO MISTO, TAMANHO: ADULTO MÉDIO (M), TIPO: CALÇA E BLUSA, TIPO MANGA: CURTA;UN;1500,0000;57,0000;85500,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;28;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605111;CARACTERÍSTICA: C/ COR, UNISSEX, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 120, MATERIAL: 100% ALGODÃO, MODELO CAMISOLA: AJUSTÁVEL C/ ABERTURA NA FRENTE OU COSTAS, TAMANHO: ADULTO GRANDE (G), TIPO: AVENTAL / CAMISOLA / BATA, TIPO MANGA: CURTA;UN;800,0000;44,5000;35600,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;29;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30183;FRALDA DESCARTÁVEL;616022;CARACTERÍSTICA ADICIONAL: BARREIRA ANTIVAZAMENTO, MATERIAL: TELA POLÍMERICA E NÚCLEO ABSORVENTE, REVESTIMENTO EXTERNO: IMPERMEÁVEL, TAMANHO: INFANTIL MÉDIO, TIPO FIXAÇÃO: CINTURA ELÁSTICA AJUSTÁVEL, TIPO CALCINHA;UN;600,0000;0,4700;282,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;30;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30247;LUVA P/ PROCEDIMENTO DE SAÚDE NÃO CIRÚRGICO C/ ANVISA;619859;COR: C/ COR, EMBALAGEM: PAR EM EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, USO ÚNICO, FORMATO: AMBIDESTRA, MATERIAL: BORRACHA NATURAL - LÁTEX, PÓ: COM PÓ BIOABSORVÍVEL, SUPERFÍCIE: SUPERFÍCIE LISA, TAMANHO: GRANDE - G;UN;120000,0000;0,5900;70800,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;31;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605082;BOLSO: NA BLUSA E NA CALÇA, CARACTERÍSTICA: C/ COR, UNISSEX, CARACTERÍSTICA BERMUDA / CALÇA: AJUSTÁVEL, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 200, MATERIAL: ALGODÃO E POLIÉSTER - TECIDO MISTO, TAMANHO: ADULTO GRANDE (G), TIPO: CALÇA E BLUSA, TIPO MANGA: CURTA;UN;1400,0000;54,0000;75600,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;32;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30248;LUVA CIRÚRGICA;620084;APRESENTAÇÃO: EM PAR, COR: C/ COR, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESTERILIDADE: ESTÉRIL, USO ÚNICO, FORMATO: ANATÔMICO, MATERIAL: BORRACHA NATURAL - LÁTEX, PÓ: COM PÓ BIOABSORVÍVEL, SUPERFÍCIE: SUPERFÍCIE TEXTURIZADA, TAMANHO: Nº 8,0;UN;12000,0000;1,2700;15240,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;33;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;11939;SAPATILHA HOSPITALAR;436857;COR*: C/ COR, GRAMATURA*: CERCA DE 50, MATERIAL*: NÃO TECIDO 100% POLIPROPILENO, MODELO: C/ ELÁSTICO, TAMANHO*: ÚNICO, TIPO USO*: DESCARTÁVEL;UN;48000,0000;0,3500;16800,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;34;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605069;BOLSO: NA BLUSA E NA CALÇA, CARACTERÍSTICA: C/ COR, UNISSEX, CARACTERÍSTICA BERMUDA / CALÇA: AJUSTÁVEL, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: 100% ALGODÃO, TAMANHO: ADULTO PEQUENO (P), TIPO: CALÇA E BLUSA, TIPO MANGA: CURTA;UN;2000,0000;55,0000;110000,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;35;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30029;MÁSCARA CIRÚRGICA;485312;COR: C/ COR, EFICIÊNCIA: EFP MAIOR QUE 98% E BFE MAIOR QUE 95%, ESTERILIDADE: DESCARTÁVEL, FILTRO: ELEMENTO FILTRANTE INTERNO, FORMATO: RETANGULAR, C/ PREGAS HORIZONTAIS, MATERIAL: NÃO TECIDO 100% POLIPROPILENO, MODELO: AJUSTÁVEL, CLIPE NASAL, QUANTIDADE CAMADAS: MÍNIMO 3 CAMADAS, TAMANHO: ADULTO;UN;132000,0000;0,1200;15840,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;36;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30093;AVENTAL CIRÚRGICO - PARAMENTAÇÃO;604937;ESTERILIDADE: ESTERILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: 100% ALGODÃO, MODELO MANGA: LONGA C/ PUNHO EM MALHA, TAMANHO: PEQUENO (P), TIPO FECHAMENTO: POSTERIOR P/ PESCOÇO E CINTURA;UN;1200,0000;70,9000;85080,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;37;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;19713;LENÇOL CAMA;467125;CARACTERÍSTICAS ADICIONAIS: USO HOSPITALAR COM COSTURA DUPLA, COR: BRANCO, GRAMATURA MÍNIMA: 150, MATERIAL: CRETONE 100% ALGODÃO, MEDIDAS MÍNIMAS ( C X L ): 2,50 X 1,40, TIPO FIXAÇÃO: SEM ELÁSTICO;UN;2000,0000;26,6000;53200,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;38;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30107;CAMPO CIRÚRGICO;607054;COR: C/ COR, DIMENSÕES: CERCA DE 75 X 75, ESTERILIDADE: ESTERILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: 100% ALGODÃO, MODELO: FENESTRADO;UN;300,0000;16,0000;4800,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;39;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30093;AVENTAL CIRÚRGICO - PARAMENTAÇÃO;604938;ESTERILIDADE: ESTERILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: 100% ALGODÃO, MODELO MANGA: LONGA C/ PUNHO EM MALHA, TAMANHO: MÉDIO (M), TIPO FECHAMENTO: POSTERIOR P/ PESCOÇO E CINTURA;UN;1200,0000;70,9000;85080,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;40;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30107;CAMPO CIRÚRGICO;607024;COR: C/ COR, DIMENSÕES: CERCA DE 60 X 60, ESTERILIDADE: ESTERILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: 100% ALGODÃO, MODELO: DUPLO;UN;300,0000;21,0000;6300,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;41;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30095;VESTIMENTA HOSPITALAR;605112;CARACTERÍSTICA: C/ COR, UNISSEX, ESTERILIDADE: REUTILIZÁVEL, GRAMATURA: MÍNIMO DE 120, MATERIAL: 100% ALGODÃO, MODELO CAMISOLA: AJUSTÁVEL C/ ABERTURA NA FRENTE OU COSTAS, TAMANHO: ADULTO EXTRA GRANDE (XG), TIPO: AVENTAL / CAMISOLA / BATA, TIPO MANGA: CURTA;UN;800,0000;45,0000;36000,0000;0,0000;30/10/2026
ERN-HOSPITAL REG.TARCÍSIO DE VASCONCELOS MAIA;927052;42;Material;927052-11/2026;Aquisição de Bens de Consumo;Catálogo do Compras.gov.br;Material;6532;VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS;30093;AVENTAL CIRÚRGICO - PARAMENTAÇÃO;604940;ESTERILIDADE: ESTERILIZÁVEL, GRAMATURA: MÍNIMO DE 260, MATERIAL: 100% ALGODÃO, MODELO MANGA: LONGA C/ PUNHO EM MALHA, TAMANHO: EXTRA GRANDE (XG), TIPO FECHAMENTO: POSTERIOR P/ PESCOÇO E CINTURA;UN;1200,0000;70,9000;85080,0000;0,0000;30/10/2026
