Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;381;Material;932126-11/2026;Materiais descartáveis;Catálogo do Compras.gov.br;Material;8105;SACOS E BOLSAS;11902;SACO;307144;ALTURA: 45, APLICAÇÃO: ACONDICIONAMENTO DE ALIMENTOS, CAPACIDADE: 5, LARGURA: 35, MATERIAL: PLÁSTICO TRANSPARENTE;PCT;900,0000;10,1000;9090,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;382;Material;932126-11/2026;Materiais descartáveis;Catálogo do Compras.gov.br;Material;8105;SACOS E BOLSAS;11902;SACO;309099;APLICAÇÃO: ACONDICIONAMENTO DE ALIMENTOS, CAPACIDADE: 1, MATERIAL: PLÁSTICO TRANSPARENTE;PCT;1500,0000;6,0700;9105,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;383;Material;932126-11/2026;Materiais descartáveis;Catálogo do Compras.gov.br;Material;8105;SACOS E BOLSAS;11903;SACO PLÁSTICO LIXO;458145;ALTURA: 110, APLICAÇÃO: COLETA DE LIXO, CAPACIDADE: 200, CARACTERÍSTICAS ADICIONAIS: REFORÇADO, COR: PRETA, ESPESSURA: 12 MICRA, LARGURA: 90, MATERIAL: POLIETILENO;EMB;1050,0000;37,2100;39070,5000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;384;Material;932126-11/2026;Materiais descartáveis;Catálogo do Compras.gov.br;Material;8105;SACOS E BOLSAS;11903;SACO PLÁSTICO LIXO;376026;CAPACIDADE: 100, CARACTERÍSTICAS ADICIONAIS: COM SIMBOLOGIA DE SUBSTÂNCIA INFECTANTE, COR: BRANCO LEITOSO, MATERIAL: POLIETILENO, NORMAS TÉCNICAS: NBR 7500, NBR 9191;EMB;1050,0000;22,0400;23142,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;385;Material;932126-11/2026;Materiais descartáveis;Catálogo do Compras.gov.br;Material;8105;SACOS E BOLSAS;11903;SACO PLÁSTICO LIXO;372616;CAPACIDADE: 50, COR: PRETA;EMB;1000,0000;11,0400;11040,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;4;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;5895;EQUIPAMENTOS DIVERSOS PARA COMUNICAÇÕES;15345;RÁDIO TRANSCEPTOR;363248;ACESSÓRIOS: MICROFONE EMBUTIDO, CLIP REMOVÍVEL, BATERIA, BASE, ALCANCE: 3, CARACTERÍSTICAS ADICIONAIS: VHF, ELIMINADOR RUÍDO, ALTO FALANTE EMBUTIDO, FREQUÊNCIA OPERAÇÃO: 136 A 174, OPERAÇÃO: TRANSMISSOR E ANTENA INTEGRADOS, 16 CANAIS, POTÊNCIA TRANSMISSÃO: 1 A 5, TIPO: PORTÁTIL, VELOCIDADE MÍNIMA: 54-55;CJ;10,0000;349,7000;3497,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;5;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;5805;EQUIPAMENTO TELEFÔNICO E TELEGRÁFICO;13528;APARELHO TELEFÔNICO CELULAR / ACESSÓRIOS;607430;APLICAÇÃO: APARELHO SMARTPHONE, CARACTERÍSTICAS ADICIONAIS: TERMOPLÁSTICO DE POLIURETANO TPU, TIPO: CAPA;UN;3,0000;1440,0000;4320,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;6;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;5895;EQUIPAMENTOS DIVERSOS PARA COMUNICAÇÕES;15345;RÁDIO TRANSCEPTOR;615082;ACESSÓRIOS: CARREGADOR, FONE DE OUVIDO, MICROFONE EMBUTIDO, ALCANCE: 5, FAIXA FREQÜÊNCIA: 902 A 907, FONTE ALIMENTAÇÃO: BATERIA RECARREGÁVEL, OPERAÇÃO: 48 CANAIS, POTÊNCIA TRANSMISSÃO: 1 A 5, TIPO: PORTÁTIL;CJ;10,0000;116,9900;1169,9000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;7;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;5965;FONES, MICROFONES E ALTO-FALANTES;9732;MICROFONE;612281;ALCANCE: 200, ALIMENTAÇÃO: BATERIA AA, CARACTERÍSTICAS ADICIONAIS: DISPLAY LCD, DISTORÇÃO HARMÔNICA TOTAL: <0,1%, IMPEDÂNCIA: 50, PADRÃO: CARDIÓIDE, REFERÊNCIA FABRICANTE: ULXD2/SM58, RESPOSTA FREQÜÊNCIA: 30 HZ A 20, SENSIBILIDADE: ? 98, TIPO: DE MÃO SEM FIO;UN;3,0000;504,9000;1514,7000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;8;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;5965;FONES, MICROFONES E ALTO-FALANTES;9732;MICROFONE;480211;ACESSÓRIOS: CABO DE NO MÍNIMO 1,5M, APLICAÇÃO: VIDEOCONFERÊNCIA, CARACTERÍSTICAS ADICIONAIS: CONECTOR USB, PLUG AND PLAY, PADRÃO: OMNIDIRECIONAL, RESPOSTA FREQÜÊNCIA: 60 HZ - 17, TIPO: DE MESA;UN;3,0000;195,8200;587,4600;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;9;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;6350;SISTEMAS DIVERSOS DE SINALIZAÇÃO, ALARME E DETECÇÃO PARA  SEGURANÇA;15041;CÂMERA VÍDEO DE SEGURANÇA;624599;COR: BRANCA, PADRÃO: IP BULLET, RESOLUÇÃO HORIZONTAL: 1280, RESOLUÇÃO VERTICAL: 720, TIPO SENSOR: CMOS 1/4", VOLTAGEM: 110/220;UN;30,0000;105,7700;3173,1000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;10;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;6730;EQUIPAMENTO PARA PROJEÇÃO FOTOGRÁFICA;915;TELA PROJEÇÃO;617350;ALTURA: 150, COR: BRANCA, LARGURA: 2,70, MATERIAL: VINIL, MATERIAL ESTRUTURA: AÇO, TAMANHO TELA: 120, TIPO ACABAMENTO: PINTURA ELETROSTÁTICA, TIPO AJUSTE TELA: ACIONAMENTO RETRÁTIL E FUNCIONAMENTO ROLO, TIPO TELA: RETRÁTIL;UN;5,0000;1865,0000;9325,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;11;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7030;EQUIPAMENTOS DE ARMAZENAMENTO DE DADOS;17653;DISCO RÍGIDO REMOVÍVEL;442107;APLICAÇÃO: COMPUTADOR, CAPACIDADE MEMÓRIA: 240, CARACTERÍSTICAS ADICIONAIS: 2,5 POLEGADAS, COMPATIBILIDADE: SATA 2, INTERFACE: SATA 3.0, VELOCIDADE TRANSFERÊNCIA: 450;UN;5,0000;269,0000;1345,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;12;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7030;EQUIPAMENTOS DE ARMAZENAMENTO DE DADOS;17653;DISCO RÍGIDO REMOVÍVEL;624409;APLICAÇÃO: ARMAZENAMENTO DE DADOS, CAPACIDADE MEMÓRIA: 480, CARACTERÍSTICAS ADICIONAIS: INTERNO, COMPATIBILIDADE: PC/DESKTOP, INTERFACE: SSD M2, VELOCIDADE TRANSFERÊNCIA: 520;UN;5,0000;356,2500;1781,2500;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;13;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7010;COMPUTADORES;19246;TABLET;620677;ARMAZENAMENTO EXTERNO: SEM ARMAZENAMENTO EXTERNO, ARMAZENAMENTO INTERNO: SUPERIOR A 32, CONECTIVIDADE: WI-FI / 5G / BLUETOOTH, CÂMERA FRONTAL: SUPERIOR A 8, CÂMERA TRASEIRA: 8,1 A 13, MEMÓRIA RAM: MÍNIMO 8, PROCESSADOR: OCTA CORE OU SUPERIOR, SISTEMA OPERACIONAL: OPEN SOURCE, TELA: SUPERIOR A 10;UN;5,0000;1299,0000;6495,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;14;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7010;COMPUTADORES;8435;NOTEBOOK;626072;ALIMENTAÇÃO: BIVOLT AUTOMÁTICA, ARMAZENAMENTO HDD: 3, ARMAZENAMENTO SSD: SUPERIOR A 500, BATERIA: ATÉ 4 CÉLULAS, GARANTIA ON SITE: 12, INTERATIVIDADE DA TELA: SEM INTERATIVIDADE, MEMÓRIA RAM: SUPERIOR A 8, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8, SISTEMA OPERACIONAL: PROPRIETÁRIO, TELA: SUPERIOR A 14;UN;5,0000;2914,6700;14573,3500;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;15;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;6730;EQUIPAMENTO PARA PROJEÇÃO FOTOGRÁFICA;907;PROJETOR MULTIMÍDIA;457776;CAPACIDADE PROJEÇÃO COR: 16 MILHÕES, LUMINOSIDADE MÍNIMA: 800, QUANTIDADE ENTRADA RGB: 1 S-VÍDEO/1RCA, QUANTIDADE ENTRADAS VÍDEO: MÍNIMO 2, RESOLUÇÃO: NATIVA 1920X1200, TIPO: PORTÁTIL, TIPO CONTROLE: MANUAL E REMOTO, TIPO LÂMPADA: HALÓGENA, TIPO PROJEÇÃO: FRONTAL, TIPO ZOOM: CONTROLE REMOTO, VOLTAGEM: 110/220;UN;3,0000;3599,1000;10797,3000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;16;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7010;COMPUTADORES;8435;NOTEBOOK;617766;ALIMENTAÇÃO: BIVOLT AUTOMÁTICA, ARMAZENAMENTO HDD: 480 A 1.000, ARMAZENAMENTO SSD: MINIMO DE 1 TB, BATERIA: DEFINIDO PELO FABRICANTE, GARANTIA ON SITE: 36, INTERATIVIDADE DA TELA: SEM INTERATIVIDADE, MEMÓRIA RAM: SUPERIOR A 8, NÚCLEOS POR PROCESSADOR: 4 A 8, SISTEMA OPERACIONAL: PROPRIETÁRIO, TELA: SUPERIOR A 14;UN;5,0000;4277,0700;21385,3500;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;17;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7010;COMPUTADORES;6661;MICROCOMPUTADOR;622948;ARMAZENAMENTO HDD: SEM DISCO HDD, ARMAZENAMENTO SSD: SUPERIOR A 500, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE, GABINETE: TORRE, GARANTIA ON SITE: 36, MEMÓRIA RAM: SUPERIOR A 8, MONITOR: 21 A 29, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8, SISTEMA OPERACIONAL: PROPRIETÁRIO;UN;10,0000;1072,4400;10724,4000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;18;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;14829;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;433900;CAPACIDADE MEMÓRIA: 512, CARACTERÍSTICAS ADICIONAIS: ADAPTADOR USB RETRÁTIL, INTERFACE: USB 2.0, TIPO: PEN DRIVE;UN;5,0000;332,5600;1662,8000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;19;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;15410;ADAPTADOR CONECTOR;620713;APLICAÇÃO: NOTEBOOK A MONITOR, CARACTERÍSTICAS ADICIONAIS: CABO MIN. 1,8 M, TIPO CONECTORES: HDMI MACHO DISPLAYPORT MACHO;UN;3,0000;37,2600;111,7800;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;20;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;13993;COMPARTILHADOR CPU;229718;ALTURA: 180, CARACTERÍSTICAS ADICIONAIS: LEDS INDICADORES/SELEÇÃO MANUAL 1/ENTRADA 1, COMPRIMENTO: 254, PROFUNDIDADE: 82, QUANTIDADE PORTAS: 6, RESOLUÇÃO: 1.025 X 768, TEMPO VARREDURA: 5/10/20/40, TIPO: PARA MONITOR, FUNÇÕES COMPARTILHADAS: TECLADO/MOUSE E MONITOR;UN;20,0000;696,5200;13930,4000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;21;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;14360;CÂMARA DE VÍDEO;478208;CARACTERÍSTICAS ADICIONAIS: MICROFONES OMNIDIRECIONAIS INTEGRADOS, FORMATO: H.264 COM SVC E UVC 1.5, INTERFACE: USB, BLUETOOTH, NFC, RESOLUÇÃO: 1920 X 1080, TENSÃO ALIMENTAÇÃO: 110/220, TIPO: DIGITAL, TIPO ZOOM: DIGITAL 4X;UN;10,0000;43,2900;432,9000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;22;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;6669;MONITOR COMPUTADOR;625673;AJUSTE: AJUSTE DE ROTAÇÃO, ALTURA E INCLINAÇÃO DO DISPLAY, ALIMENTAÇÃO: BIVOLT, FORMATO TELA: WIDESCREEN, GARANTIA ON SITE: 12, INTERATIVIDADE DA TELA: SEM INTERATIVIDADE, QUALIDADE DE IMAGEM: FULL HD, TAMANHO TELA: 23 A 30, TIPO DE TELA: LED;UN;15,0000;756,0000;11340,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;23;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7090;SUPRIMENTOS DE INFORMÁTICA - TIC;15597;CARTUCHO TONER;617837;COR: PRETO, REFERÊNCIA CARTUCHO: TL-5120X, REFERÊNCIA IMPRESSORA: PANTUM BM5100FDW, TIPO CARTUCHO: ORIGINAL;UN;20,0000;248,2600;4965,2000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;24;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;5522;SWITCH;618775;ALIMENTAÇÃO: 110/220, CARACTERÍSTICAS ADICIONAIS: 50 CM DE CABO DE EMPILHAMENTO, QUANTIDADE PORTAS: 48, TIPO: SWITCH GERENCIÁVEL, TIPO PORTAS: GIGABIT ETHERNET, VELOCIDADE PORTA: 1000 MBPS;UN;3,0000;3832,9000;11498,7000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;25;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;208;CABO REDE COMPUTADOR;626126;CARACTERÍSTICAS ADICIONAIS: TRANSPARENTE NÃO PROPAGANTE A CHAMA UL 94V-0, CATEGORIA: 6, COMPRIMENTO: 1,5, COR: AZUL, MATERIAL CONDUTOR: COBRE ELETROLÍTICO, MATERIAL REVESTIMENTO: TERMOPLÁSTICO DE ALTA QUALIDADE, TIPO CABO: U/UTP;CX;2,0000;1139,9000;2279,8000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;26;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;14829;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;612258;APLICAÇÃO: ARMAZENAMENTO DE DADOS, CAPACIDADE MEMÓRIA: 32, CARACTERÍSTICAS ADICIONAIS: MATERIAL PLÁSTICO COM TAMPA PROTETORA DO PLUGUE, COMPATIBILIDADE SISTEMAS: WINDOWS, MACOS, LINUX E CHROME OS, INTERFACE: USB 3.2, TIPO: PEN DRIVE, VELOCIDADE GRAVAÇÃO: 4.8;UN;10,0000;35,0000;350,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;27;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;5409;MOUSE COMPUTADOR;462261;CONECTIVIDADE: COM FIO, SENSOR: COM ESFERA, TAMANHO: PADRÃO, TIPO CONECTOR: USB;UN;50,0000;35,9100;1795,5000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;28;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;14249;CAIXA SOM;601775;APLICAÇÃO: SALA DE AULA, CARACTERÍSTICAS ADICIONAIS: BATERIA INTERNA DE 4500 MAH - BLUETOOTH4.4.0 - DIS, COMPONENTES ADICIONAIS: 02 X USB, 02 X MICROFONE E 01 X AUX IN., POTÊNCIA: 250, VOLTAGEM: BIVOLT;UN;2,0000;386,9100;773,8200;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;29;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7060;PEÇAS E ACESSÓRIOS PARA COMPUTADORES;13510;TECLADO MICROCOMPUTADOR;460248;CONECTIVIDADE: COM FIO, TIPO: AMPLIADO, TIPO CONECTOR: USB;UN;50,0000;39,9000;1995,0000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;30;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;5522;SWITCH;625972;QUANTIDADE PORTAS: 24, TIPO: SWITCH SAN, TIPO PORTAS: 16 PORTAS INTERNAS E 8 PORTAS EXTERNAS TIPO SFP, VELOCIDADE PORTA: 2/4/8/16 GBPS;UN;5,0000;3695,1200;18475,6000;0,0000;31/12/2026
HOSPITAL ESTADUAL TELECILA FREITAS FONTES /RN;932126;31;Material;932126-19/2026;Aparelhos tecnológicos e meios de comunicação;Catálogo do Compras.gov.br;Material;7050;EQUIPAMENTOS DE REDE DE TIC - LOCAL E REMOTA;14081;MODEM ROTEADOR;622301;APLICAÇÃO: TERMINAL REMOTO, FONTE ALIMENTAÇÃO: EXTERNA, FREQUÊNCIA SINAL: 1,46 GHZ, TENSÃO ENTRADA: 110/220, TIPO INTERFACE: WAN/LAN, TIPO PORTAS: 10 PORTAS 10/100/1000 MBPS (AUTO MDI/X);UN;15,0000;58,7500;881,2500;0,0000;31/12/2026
