Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;124;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;9390;PRODUTOS DIVERSOS NÃO METÁLICOS;4175;CAIXA TÉRMICA;606543;APLICAÇÃO: TRANSPORTE DE ALIMENTOS REFRIGERADOS/CONGELADOS, CAPACIDADE: 16, CARACTERÍSTICAS ADICIONAIS: COM ALÇA E TAMPA, MATERIAL: POLIPROPILENO;UN;2,0000;60,0900;120,1800;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;125;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7340;CUTELARIA E TALHERES;5362;COLHER;465662;APLICAÇÃO: PREPARO DE ALIMENTOS, CARACTERÍSTICAS ADICIONAIS: ATÓXICO, INODORO, ANTI-ADERENTE, COMPRIMENTO: 60, MATERIAL CABO: POLIETILENO, MATERIAL CORPO: POLIETILENO;UN;10,0000;36,1300;361,3000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;126;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7340;CUTELARIA E TALHERES;5362;COLHER;455638;COMPRIMENTO: 45, MATERIAL CABO: POLIETILENO, MATERIAL CORPO: POLIETILENO;UN;10,0000;45,5000;455,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;127;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;6695;INSTRUMENTOS COMBINADOS DIVERSOS;10617;PENEIRA COZINHA;623403;CARACTERÍSTICAS ADICIONAIS: CONJUNTO COM 03 UNIDADES, DIÂMETRO: 14, 18 E 20, MATERIAL: AÇO INOXIDÁVEL;UN;2,0000;81,1300;162,2600;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;128;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;6695;INSTRUMENTOS COMBINADOS DIVERSOS;10617;PENEIRA COZINHA;450388;CARACTERÍSTICAS ADICIONAIS: TELA FINA, DIÂMETRO: 50, MATERIAL: POLIETILENO;UN;4,0000;25,9900;103,9600;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;129;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;11495;LIXEIRA;622324;CAPACIDADE: 100, COR: PRETA, MATERIAL: PLÁSTICO POLIPROPILENO, TIPO: QUADRADA COM TAMPA BASCULANTE;UN;10,0000;199,1900;1991,9000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;130;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;11495;LIXEIRA;611059;CAPACIDADE: 60 LITROS, CARACTERÍSTICAS ADICIONAIS: CONFORME MODELO, COR: BRANCA, MATERIAL: POLIETILENO OU POLIPROPILENO, TIPO: COM TAMPA E PEDAL ACOPLADOS;UN;6,0000;189,1900;1135,1400;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;131;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7360;JOGOS, CONJUNTOS  E  EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS;13531;POTE;461130;CAPACIDADE: 500, CARACTERÍSTICAS ADICIONAIS: COM TAMPA ROSQUEÁVEL, MATERIAL: POLIETILENO;UN;20,0000;8,8900;177,8000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;132;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7360;JOGOS, CONJUNTOS  E  EQUIPAMENTOS PARA PREPARAR E SERVIR ALIMENTOS;13531;POTE;461128;CAPACIDADE: 1, CARACTERÍSTICAS ADICIONAIS: COM TAMPA ROSQUEÁVEL, MATERIAL: POLIETILENO;UN;20,0000;15,6000;312,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;133;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;11826;ROLO MASSA;320821;MATERIAL: POLIPROPILENO, TAMANHO: 40;UN;2,0000;44,6900;89,3800;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;134;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7350;LOUÇA E ARTIGOS DE MESA;1138;PRATO;460818;APLICAÇÃO: REFEIÇÃO, CARACTERÍSTICAS ADICIONAIS: RASO, COR: BRANCA, DIÂMETRO: 26,9, MATERIAL: PORCELANA;UN;300,0000;21,9000;6570,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;135;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7350;LOUÇA E ARTIGOS DE MESA;1138;PRATO;443823;CARACTERÍSTICAS ADICIONAIS: FUNDO, COR: BRANCA, DIÂMETRO: 23, MATERIAL: PORCELANA;UN;300,0000;20,3000;6090,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;136;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7290;UTENSÍLIOS COMERCIAIS E DOMÉSTICOS DIVERSOS;1138;PRATO;393572;APLICAÇÃO: SOBREMESA, CARACTERÍSTICAS ADICIONAIS: REDONDO/RASO/LOGOTIPO CONFORME MODELO, COR: BRANCA, DIÂMETRO: 20, MATERIAL: PORCELANA;UN;200,0000;12,2500;2450,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;137;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7220;REVESTIMENTOS PARA PISOS;14647;ESTRADO MODULAR;450418;ALTURA: 15, COMPRIMENTO: 80, COR: BRANCA, LARGURA: 80, MATERIAL: POLIPROPILENO;UN;20,0000;63,2500;1265,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;138;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1057;ASSADEIRA COZINHA COMERCIAL;351545;ALTURA: 5, CARACTERÍSTICAS ADICIONAIS: COM ALÇAS MESMO MATERIAL, COMPRIMENTO: 60, FORMATO: RETANGULAR, LARGURA: 40, MATERIAL: ALUMÍNIO;UN;6,0000;216,2000;1297,2000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;139;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1057;ASSADEIRA COZINHA COMERCIAL;326589;ALTURA: 5, COMPRIMENTO: 60, FORMATO: RETANGULAR, LARGURA: 40, MATERIAL: AÇO INOXIDÁVEL;UN;6,0000;169,0000;1014,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;140;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7340;CUTELARIA E TALHERES;1132;CONCHA;454989;CAPACIDADE: 250, CARACTERÍSTICAS ADICIONAIS: TIPO PEGADOR DE CEREAIS EM EMPÓRIOS, MATERIAL CABO: AÇO INOXIDÁVEL, MATERIAL CORPO: AÇO INOXIDÁVEL;UN;10,0000;29,9000;299,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;141;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7340;CUTELARIA E TALHERES;1132;CONCHA;317316;CAPACIDADE: 300, MATERIAL CORPO: AÇO INOXIDÁVEL, COMPRIMENTO CABO: 30;UN;10,0000;31,2500;312,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;142;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;7765;FORNO INDUSTRIAL;439383;ALTURA: 250, APLICAÇÃO: COZINHA, CARACTERÍSTICAS ADICIONAIS: COM 2 CÂMERAS E FORMAS INDEPENDENTES, COMPRIMENTO: 900, LARGURA: 900, MATERIAL: CHAPA AÇO INOXIDÁVEL, TIPO: A GÁS, TIPO CÂMERA: DUPLA;UN;1,0000;7925,4700;7925,4700;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;143;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464374;APRESENTAÇÃO: NATURAL, TIPO: ABACAXI PÉROLA;KG;1200,0000;5,8100;6972,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;144;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463748;TIPO: ABÓBORA CABOTIÁ / JAPONESA;KG;1050,0000;2,0900;2194,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;145;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19773;VERDURA IN NATURA;463818;TIPO: ACELGA;KG;120,0000;4,9100;589,2000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;146;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19773;VERDURA IN NATURA;463833;TIPO: ALFACE LISA;KG;120,0000;3,8200;458,4000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;147;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464376;APRESENTAÇÃO: NATURAL, TIPO: BANANA MAÇÃ;KG;240,0000;5,0300;1207,2000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;148;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464381;APRESENTAÇÃO: NATURAL, TIPO: BANANA PRATA / BANANA BRANCA;KG;1500,0000;3,9600;5940,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;149;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;617162;APRESENTAÇÃO: NATURAL, TIPO 1: BATATA DOCE CASCA ROSADA;KG;1200,0000;2,6200;3144,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;150;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463767;TIPO: BETERRABA;KG;450,0000;3,0800;1386,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;152;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463774;ADICIONAL: COM FOLHAS, APRESENTAÇÃO: ORGÂNICO, TIPO: CENOURA;KG;1080,0000;3,9800;4298,4000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;153;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463776;TIPO: CHUCHU BRANCO;KG;1080,0000;2,6200;2829,6000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;154;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464457;ADICIONAL: DESCASCADA, APRESENTAÇÃO: NATURAL, TIPO: COCO VERDE;UN;750,0000;1,6800;1260,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;155;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463938;ADICIONAL: CABEÇA, APRESENTAÇÃO: NATURAL, TIPO: ALHO;KG;180,0000;20,9400;3769,2000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;156;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463880;ADICIONAL: ORGÂNICO, APRESENTAÇÃO: NATURAL, TIPO: CEBOLINHA;KG;54,0000;4,2900;231,6600;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;157;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463876;APRESENTAÇÃO: NATURAL, TIPO: COENTRO;KG;54,0000;9,4200;508,6800;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;158;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19773;VERDURA IN NATURA;463822;TIPO: COUVE;KG;75,0000;7,2300;542,2500;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;159;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464392;APRESENTAÇÃO: NATURAL, TIPO: GOIABA VERMELHA;KG;180,0000;5,2300;941,4000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;160;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8920;PRODUTOS DE PANIFICAÇÃO E CEREAIS;19696;AMIDO;465692;BASE: DE MANDIOCA, CARACTERÍSTICAS ADICIONAIS: MASSA FRESCA PARA TAPIOCA, COM SABOR, GRUPO: TAPIOCA, SUBGRUPO: GOMA;G;360,0000;5,0300;1810,8000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;161;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463898;APRESENTAÇÃO: NATURAL, TIPO: HORTELÃ;KG;6,0000;10,4700;62,8200;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;162;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463789;TIPO: INHAME;KG;960,0000;3,6600;3513,6000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;163;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;615264;ADICIONAL: DESCASCADA, APRESENTAÇÃO: NATURAL, TIPO: LARANJA PERA;KG;1500,0000;2,9300;4395,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;164;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464398;APRESENTAÇÃO: NATURAL, TIPO: LIMÃO TAITI;KG;60,0000;6,0500;363,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;165;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;482949;APRESENTAÇÃO: DESIDRATADA / SECA, TIPO 1: MAÇÃ;KG;600,0000;8,3800;5028,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;166;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;467418;ADICIONAL: ORGÂNICA, APRESENTAÇÃO: NATURAL, TIPO: MAMÃO FORMOSA;KG;1050,0000;7,4700;7843,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;167;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8950;CONDIMENTOS E PRODUTOS CORRELATOS;19774;CONDIMENTO;463906;APRESENTAÇÃO: NATURAL, TIPO: MANJERICÃO;KG;3,0000;5,2200;15,6600;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;168;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464415;APRESENTAÇÃO: NATURAL, TIPO: MARACUJÁ AZEDO / MARACUJÁ AMARELO;KG;900,0000;6,2800;5652,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;169;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463791;TIPO: MAXIXE;KG;30,0000;6,1800;185,4000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;170;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;467419;ADICIONAL: ORGÂNICA, APRESENTAÇÃO: NATURAL, TIPO: MELANCIA VERMELHA;KG;1800,0000;2,8200;5076,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;171;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;467420;ADICIONAL: ORGÂNICA, APRESENTAÇÃO: NATURAL, TIPO: MELÃO AMARELO;KG;1200,0000;4,0200;4824,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;172;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463810;APRESENTAÇÃO: ORGÂNICO, TIPO: PEPINO;KG;105,0000;3,6600;384,3000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;173;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463812;APRESENTAÇÃO: ORGÂNICO, TIPO: PIMENTÃO VERDE;KG;135,0000;8,7800;1185,3000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;174;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463792;TIPO: QUIABO;KG;30,0000;6,2800;188,4000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;175;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;609442;APRESENTAÇÃO: ORGÂNICO, TIPO: TOMATE SALADA;KG;1350,0000;8,2300;11110,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;176;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;13388;VERDURA IN NATURA*;481121;APLICAÇÃO: CULINÁRIA EM GERAL, CARACTERÍSTICAS ADICIONAIS: 1ª QUALIDADE/FOLHA VERDE VIVO/SEM FUNGOS., ESPÉCIE: COMUM, TIPO: REPOLHO VERDE;KG;450,0000;3,0500;1372,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;177;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;625864;ADICIONAL: COM SEMENTE, APRESENTAÇÃO: NATURAL, TIPO 1: UVA SANTA ISABEL. (PRETA);KG;150,0000;10,4700;1570,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;178;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464438;APRESENTAÇÃO: NATURAL, TIPO: UVA ITÁLIA;KG;150,0000;10,4700;1570,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;179;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19794;LEGUME PROCESSADO;611978;APRESENTAÇÃO: CONGELADO, FORMATO: PICADO, PREPARO: IN NATURA, TIPO: MANDIOCA;KG;600,0000;4,2200;2532,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;180;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19789;FRUTA;464426;APRESENTAÇÃO: NATURAL, TIPO: PERA D'ÁGUA;KG;180,0000;20,0000;3600,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;181;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463814;TIPO 1: VAGEM MANTEIGA;KG;150,0000;12,0300;1804,5000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;182;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19772;LEGUME IN NATURA;463754;TIPO: BATATA INGLESA;KG;1200,0000;3,8800;4656,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;183;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8925;AÇÚCAR, CONFEITOS, CASTANHAS, NOZES E SIMILARES;19777;AÇÚCAR;603269;COLORAÇÃO: BRANCA, TIPO: CRISTAL;EMB;1800,0000;4,1900;7542,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;184;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8920;PRODUTOS DE PANIFICAÇÃO E CEREAIS;19690;ARROZ BENEFICIADO;458904;CLASSE: LONGO FINO, QUALIDADE: TIPO 1, SUBGRUPO: POLIDO, TIPO: AGULHINHA/BRANCO;EMB;360,0000;4,8200;1735,2000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;185;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8920;PRODUTOS DE PANIFICAÇÃO E CEREAIS;19720;FARINHA DE TRIGO;460265;GRUPO: DOMÉSTICO, INGREDIENTE ADICIONAL: COM FERMENTO, FORTIFICADA COM FERRO E ÁCIDO FÓLICO, TIPO: TIPO 1, ESPECIAL;EMB;228,0000;5,2200;1190,1600;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;186;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19792;LEGUMINOSA;464552;TIPO: TIPO 1, VARIEDADE: FEIJÃO PRETO;EMB;960,0000;7,3300;7036,8000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;187;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8920;PRODUTOS DE PANIFICAÇÃO E CEREAIS;19691;MACARRÃO;459004;APRESENTAÇÃO: LASANHA, BASE DA MASSA: DE FARINHA DE TRIGO, INGREDIENTES ADICIONAIS: COM OVOS, TEOR DE UMIDADE: MASSA PRÉ-COZIDA, TIPO: FRESCA;EMB;72,0000;16,7500;1206,0000;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;188;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8920;PRODUTOS DE PANIFICAÇÃO E CEREAIS;19690;ARROZ BENEFICIADO;458910;CLASSE: LONGO FINO, QUALIDADE: TIPO 1, SUBGRUPO: INTEGRAL, TIPO: PARBOILIZADO;EMB;465,0000;5,2300;2431,9500;0,0000;31/12/2026
ERN-HOSPITAL REGIONAL DEOCLÉCIO MARQUES LUC.;926787;189;Material;926787-17/2026;Equipamentos e insumos;Catálogo do Compras.gov.br;Material;8915;FRUTAS, VERDURAS E LEGUMES;19792;LEGUMINOSA;464553;TIPO: TIPO 1, VARIEDADE: FEIJÃO CARIOCA;EMB;360,0000;7,3300;2638,8000;0,0000;31/12/2026
