Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;24;Material;930290-7/2026;Aquisição de mobiliários em geral;Catálogo do Compras.gov.br;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;17199;PEÇA MOBÍLIA;;;-;0,0000;0,0000;200000,0000;0,0000;30/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;50;Serviço;930290-29/2026;GRSS;Catálogo do Compras.gov.br;Serviço;853;SERVIÇOS DE LIMPEZA;;;;;-;0,0000;0,0000;1200000,0000;0,0000;31/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;53;Material;930290-10/2026;Impressos;Catálogo do Compras.gov.br;Material;7540;FORMULÁRIOS PADRONIZADOS;;;;;-;0,0000;0,0000;75000,0000;0,0000;03/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;48;Soluções de TIC;930290-21/2026;Sistema Hemovida;Catálogo do Compras.gov.br;Serviço;111;SERVIÇOS  DE DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE;;;;;-;0,0000;0,0000;1250000,0000;0,0000;01/09/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;47;Soluções de TIC;930290-21/2026;Sistema Hemovida;Catálogo do Compras.gov.br;Serviço;111;SERVIÇOS  DE DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE;;;;;-;0,0000;0,0000;40000,0000;0,0000;01/09/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;25;Serviço;930290-1/2026;Coffee break eventos volltados ao doador;Catálogo do Compras.gov.br;Serviço;632;SERVIÇOS DE FORNECIMENTO DE COMIDA;;;12807;BUFFET;-;500,0000;38,0000;19000,0000;0,0000;28/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;26;Material;930290-18/2026;Gêneros alimentícios;Catálogo do Compras.gov.br;Material;8940;ALIMENTOS ESPECIAIS DIETÉTICOS E PREPARADOS ALIMENTÍCIOS;;;;;-;0,0000;0,0000;1800000,0000;0,0000;02/04/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;27;Material;930290-4/2026;Aquisição de aparelhos de ´ar condicionado;Catálogo do Compras.gov.br;Material;4120;EQUIPAMENTO DE AR CONDICIONADO;;;;;-;0,0000;0,0000;200000,0000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;28;Material;930290-5/2026;Aquisição de material para manutenção;Catálogo do Compras.gov.br;Material;5680;MATERIAIS DIVERSOS PARA CONSTRUÇÃO;;;;;-;0,0000;0,0000;200000,0000;0,0000;31/03/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;46;Material;930290-22/2026;Brindes;Catálogo do Compras.gov.br;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1115;GARRAFA TÉRMICA;400813;CAPACIDADE: 0,50, CARACTERÍSTICAS ADICIONAIS: TAMPA PLÁSTICA, TAMPA ROSCÁVEL, PERSONALIZADA, PRO, MATERIAL: ALUMÍNIO;UN;5000,0000;26,4400;132200,0000;0,0000;01/09/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;49;Serviço;930290-23/2026;Lixo Comum;Catálogo do Compras.gov.br;Serviço;853;SERVIÇOS DE LIMPEZA;;;14265;COLETA DE LIXO - RESIDENCIAL / COMERCIAL / INDUSTRIAL;-;1,0000;20000,0000;20000,0000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;29;Serviço;930290-16/2026;Serviço de limpeza de fossa;Catálogo do Compras.gov.br;Serviço;943;SERVIÇOS DE SANEAMENTO E SERVIÇOS SIMILARES;;;3417;DESINSETIZAÇÃO / DESRATIZAÇÃO / DEDETIZAÇÃO;-;1,0000;35000,0000;35000,0000;0,0000;31/07/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;30;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;527;AGITADOR MECÂNICO;434877;ADICIONAL: ATÉ 50 BOLSAS DE SANGUE, AJUSTE: AJUSTE DIGITAL, C/ PAINEL DE CONTROLE, COMPONENTES: C/ ALARME, SISTEMA SEGURANÇA, ROTAÇÃO: ATÉ 70, TIPO: ORBITAL;UN;15,0000;20800,0000;312000,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;31;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;9390;PRODUTOS DIVERSOS NÃO METÁLICOS;4175;CAIXA TÉRMICA;373317;CAPACIDADE: 45, CARACTERÍSTICAS ADICIONAIS: TAMPA ARTICULADA/TRINCO EMBUTIDO/ALÇA DUPLA/DREN0, DENSIDADE: 35, MATERIAL: POLIURETANO EXPANDIDO;UN;30,0000;1096,0000;32880,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;32;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;4110;EQUIPAMENTO PARA REFRIGERAÇÃO;18027;CÂMARA CONSERVAÇÃO;336157;ACESSÓRIOS: ALARMES COM LED,LÂMPADAS INTERNAS FLUORESCENTES, APLICAÇÃO: P/CONSERVAÇÃO SANGUE, CAPACIDADE ARMAZENAGEM: CAPACIDADE 120 BOLSAS, CARACTERÍSTICAS ADICIONAIS: FLUXO AR INTERNO,DEGELO AUTOMÁTICO,BATERIA BACKUP, MATERIAL: INTERNO AÇO GALVANIZADO,PORTAS INTERNAS ACRÍLICO, TEMPERATURA: CONTROLE MICROPROCESSADO DIGITAL 4°C +/- 1°C, TIPO GABINETE: 5 GAVETAS AÇO INOX,PORTAS VIDRO DUPLO ANTIEMBAÇANT, VOLTAGEM: 220;UN;11,0000;13945,0000;153395,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;33;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;4110;EQUIPAMENTO PARA REFRIGERAÇÃO;18027;CÂMARA CONSERVAÇÃO;337340;ACESSÓRIOS: ALARME PARA TEMPERATURA E ENERGIA E MEMÓRIA, APLICAÇÃO: P/CONSERVAÇÃO SANGUE, CAPACIDADE ARMAZENAGEM: 250 BOLSAS DE SANGUE, CARACTERÍSTICAS ADICIONAIS: PORTA DUPLA, CHAVE E CADEADO, FAIXA OPERAÇÃO: VARIAÇÃO 20 A -30°C, TEMPERATURA: -30°C, TIPO GABINETE: GABINETE EM AÇO GALVANIZADO, VOLTAGEM: 110/220;UN;5,0000;13945,0000;69725,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;34;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;8493;CENTRÍFUGA;412970;ADICIONAL: SEGURANÇA TAMPA ABERTA, ALARME DESBALANCEAMENTO, AJUSTE: DIGITAL, MICROPROCESSADA, CAPACIDADE: ATÉ 32 UNIDADES, COMPONENTES: C/ ADAPTADORES TUBOS 5, 10, 15, 50 ML, ROTAÇÃO: ATÉ 6000, TEMPERATURA: CONTROLE TEMPERATURA ATÉ 40, TEMPORIZAÇÃO: TEMPORIZADOR ATÉ 99, TIPO: PARA TUBOS, VOLUME: ATÉ 100;UN;2,0000;365315,0000;730630,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;35;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;14683;MISTURADOR;445241;ADICIONAL: C/ SISTEMA DE SEGURANÇA, APLICAÇÃO 1: P/ HEMATOLOGIA, CAPACIDADE 1: CERCA DE 30 TUBOS, ROTAÇÃO MÁXIMA: ATÉ 30, TIPO: HOMOGENEIZADOR TIPO HORIZONTAL, TIPO AJUSTE: AJUSTE MECÂNICO;UN;4,0000;1970,0000;7880,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;36;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;2728;CADEIRA CLÍNICA;436702;ACABAMENTO DA ESTRUTURA: PINTURA ELETROSTÁTICA, ACABAMENTO DO ASSENTO: ESTOFADO, REVESTIDO EM COURVIM, APLICAÇÃO: PARA COLETA DE SANGUE, CAPACIDADE: ATÉ 150 KG, CARACTERÍSTICAS ADICIONAIS: BRAÇO FRONTAL MÓVEL, MATERIAL: METAL, TIPO DE ASSENTO: ASSENTO FIXO, TIPO DE PÉS: PÉS FIXOS;UN;10,0000;12248,0000;122480,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;37;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;7059;MICROSCÓPIO;440658;ADICIONAL: INCLINAÇÃO ATÉ 45°, AUMENTO: OCULAR ATÉ 16X, COMPONENTES: C/ CÂMERA DE VÍDEO INTEGRADA, OUTROS COMPONENTES: C/ SAÍDA USB, TIPO: BINOCULAR, TIPO DE ANÁLISE: ÓTICO;UN;1,0000;13698,0000;13698,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;38;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;3540;MÁQUINAS DE EMBALAR E EMPACOTAR;9358;SELADORA EMBALAGEM;306486;APLICAÇÃO: ESTERILIZAÇÃO EM AUTOCLAVES, CARACTERÍSTICAS ADICIONAIS: CONTROLE ELETRÔNICO TEMPERATURA, LARGURA  SELAGEM, FUNCIONAMENTO: AUTOMÁTICO, MATERIAL: AÇO INOXIDÁVEL, POTÊNCIA: 220, VELOCIDADE: 10, VOLTAGEM: 220;UN;5,0000;1301,0000;6505,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;39;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;4110;EQUIPAMENTO PARA REFRIGERAÇÃO;12668;TERMÔMETRO;477906;ALIMENTAÇÃO: PILHA, APLICAÇÃO: MEDIÇÃO DE TEMPERATURA EM AMBIENTES, CARACTERÍSTICAS ADICIONAIS: BOTÃO LIGA/DESLIGA, CABO EXTENSOR COM MÍNIMO 2M, FAIXA MEDIÇÃO TEMPERATURA: INTERNA (-20/+70°C) E EXTERNA (-50/+70°C), MATERIAL: PLÁSTICO, TIPO: DIGITAL;UN;30,0000;155,0000;4650,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;40;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6685;INSTRUMENTOS PARA MEDIÇÃO E CONTROLE DE PRESSÃO,TEMPERATURA E UMIDADE;14825;TERMOHIGRÔMETRO;424092;ALTURA: 108, CARACTERÍSTICAS ADICIONAIS: SENSOR ACOPLADO, DISPLAY LCD, INDICAÇÃO SIMULTÂNEA, COMPRIMENTO: 101, ESPESSURA: 23, FAIXA TEMPERATURA: - 10 À 50, FONTE ALIMENTAÇÃO: BATERIA, FAIXA MEDIÇÃO HUMIDADE RELATIVA: 20 A 90;UN;20,0000;121,0000;2420,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;41;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;4110;EQUIPAMENTO PARA REFRIGERAÇÃO;783;FREEZER;331357;CAPACIDADE: 408, CARACTERÍSTICAS ADICIONAIS: GRAVADOR TEMPERATURA, 1 PRATELEIRA, 1 GAVETA, ARMA, TEMPERATURA OPERAÇÃO: -30, TENSÃO ALIMENTAÇÃO: 110/220, TIPO: VERTICAL, TIPO PORTAS: SÓLIDA;UN;8,0000;26450,0000;211600,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;42;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;9471;EQUIPAMENTO LABORATÓRIO;455283;ADICIONAL: C/ HOMOGEINIZADOR, AJUSTE: AJUSTE MECÂNICO, BOTÃO LIGA/DESLIGA, TIPO: AGLUTINOSCÓPIO;UN;7,0000;1704,0000;11928,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;43;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;6645;INSTRUMENTOS PARA MEDIÇÃO DE TEMPO;5984;CRONÔMETRO;308740;CARACTERÍSTICAS ADICIONAIS: FUNCÕES INÍCIO, PARADA E RESET, MEMÓRIA, RELÓGIO E, TAMANHO NÚMEROS: 5,5 X 3,5, TIPO MOSTRADOR: DIGITAL, TIPO DISPLAY: LCD TRIPLO COM 22 DÍGITOS, PESO: 110, DIMENSÕES: 80 X 57 X 18, MOSTRADOR: 9 H, 59 MIN E 59,99, SUBDIVISÃO: 1/100 S, 1/1.000 MIN E 1/100.000;UN;10,0000;56,0000;560,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;44;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;4110;EQUIPAMENTO PARA REFRIGERAÇÃO;14072;FREEZER VERTICAL;449403;APLICAÇÃO: LABORATÓRIO, CAPACIDADE: 300, CARACTERÍSTICAS ADICIONAIS: 5 GAVETAS EM AÇO/COMPRESSOR HERMÉTICO/4 RODÍZIOS E, FUNÇÕES: DISPLAY DIGITAL/ALARME/CONECÇÃO USB/DEGELO MANUAL, QUANTIDADE DE PORTAS: 1, TEMPERATURA OPERAÇÃO: -70°C A -80°C, VOLTAGEM: BIVOLT;UN;5,0000;86240,0000;431200,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;45;Material;930290-24/2026;Aquisição de equipamentos biomédicos;Catálogo do Compras.gov.br;Material;7040;EQUIPAMENTOS DE ENTRADA DE DADOS;227;LEITORA CÓDIGO BARRA;;;-;0,0000;0,0000;7540,0000;0,0000;01/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;51;Serviço;930290-3/2026;Contratação de serviço para pesquisa mercadol´ógica;Catálogo do Compras.gov.br;Serviço;837;SERVIÇOS DE PESQUISA DE MERCADO E DE OPINIÃO PÚBLICA(ENQUETE);;;884;PESQUISA DE MERCADO;-;1,0000;10000,0000;10000,0000;0,0000;30/10/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;52;Material;930290-9/2026;Aquisição de material de expediente;Catálogo do Compras.gov.br;Material;7510;ARTIGOS PARA ESCRITÓRIO;;;;;-;0,0000;0,0000;40000,0000;0,0000;02/06/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;54;Serviço;930290-28/2026;Manutençãoo de equipamentos;Catálogo do Compras.gov.br;Serviço;871;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;;;5428;MANUTENÇÃO APARELHOS MÉDICOS - HOSPITALARES;-;1,0000;900000,0000;900000,0000;0,0000;31/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;55;Serviço;930290-28/2026;Manutençãoo de equipamentos;Catálogo do Compras.gov.br;Serviço;871;SERVIÇOS DE MANUTENÇÃO E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS;;;;;-;0,0000;0,0000;60000,0000;0,0000;31/08/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;67;Serviço;930290-6/2026;Lixo Hospitalar;Catálogo do Compras.gov.br;Serviço;942;SERVIÇOS DE ELIMINAÇÃO DE REJEITOS;;;19380;COLETA / TRATAMENTO LIXO - HOSPITALAR;-;1,0000;90000,0000;90000,0000;0,0000;29/05/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;56;Material;930290-2/2026;Utensilhos e equipamentos da Nutrição;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;15328;BANHO MARIA;441421;ALTURA: 47, COMPRIMENTO: 67, LARGURA: 38, MATERIAL: AÇO INOXIDÁVEL;UN;7,0000;2428,0000;16996,0000;0,0000;30/04/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;57;Material;930290-2/2026;Utensilhos e equipamentos da Nutrição;Catálogo do Compras.gov.br;Material;7210;UTENSÍLIOS DOMÉSTICOS;;;;;-;0,0000;0,0000;60000,0000;0,0000;30/04/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;58;Material;930290-2/2026;Utensilhos e equipamentos da Nutrição;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;;;;;-;0,0000;0,0000;100000,0000;0,0000;30/04/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;59;Material;930290-13/2026;Aquisição de Raio-x odondológico;Catálogo do Compras.gov.br;Material;6525;EQUIPAMENTOS E SUPRIMENTOS DE RAIOS-X DE USO  MÉDICO,  DENTÁRIO E VETERINÁRIO;2866;APARELHO RAIOS X;441901;APLICAÇÃO: USO ODONTOLÓGICO, POTÊNCIA CABEÇOTE: TENSÃO DO TUBO 60 KV, ADICIONAIS: PORTÁTIL, COMPONENTES: MICROPROCESSADO, PAINEL LCD, SENSOR DIGITAL;UN;1,0000;6473,8567;6473,8567;0,0000;31/07/2026
CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO RN;930290;68;Serviço;930290-15/2026;Fornecimento de gases medicionais;Catálogo do Compras.gov.br;Material;8120;CILINDROS COMERCIAIS E INDUSTRIAIS PARA GASES;;;;;-;0,0000;0,0000;20000,0000;0,0000;30/04/2026
