Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;2;Material;927417-8/2026;MAterial de refrigeração;Catálogo do Compras.gov.br;Material;4610;EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA;;;;;-;0,0000;0,0000;100000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;3;Material;927417-8/2026;MAterial de refrigeração;Catálogo do Compras.gov.br;Material;4130;COMPONENTES DE EQUIPAMENTOS PARA REFRIGERAÇÃO E AR  CONDICIONADO;;;;;-;0,0000;0,0000;150000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;4;Material;927417-8/2026;MAterial de refrigeração;Catálogo do Compras.gov.br;Material;4110;EQUIPAMENTO PARA REFRIGERAÇÃO;;;;;-;0,0000;0,0000;45000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;5;Material;927417-8/2026;MAterial de refrigeração;Catálogo do Compras.gov.br;Material;4610;EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA;;;;;-;0,0000;0,0000;60000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;6;Material;927417-8/2026;MAterial de refrigeração;Catálogo do Compras.gov.br;Material;4610;EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA;15695;APARELHO PURIFICADOR DE ÁGUA;613957;ACESSÓRIOS: KIT INSTALAÇÃO, CAPACIDADE: 2, CAPACIDADE REFRIGERAÇÃO: 1, CARACTERÍSTICAS ADICIONAIS: 2 TORNEIRAS (NATURAL E GELADA) PREFILTRO CARVÃO AT, COR: BRANCA, MATERIAL GABINETE: POLIPROPILENO, TIPO: DUPLA FILTRAGEM, TIPO FIXAÇÃO: PAREDE/BANCADA, VAZÃO: 45, VOLTAGEM: BIVOLT;UN;5,0000;2000,0000;10000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;8;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;7765;FORNO INDUSTRIAL;615725;ALTURA: 1872, CAPACIDADE: 90, CAPACIDADE PRODUÇÃO: 20 GNS 1/1 TROLLEY -  20 GNS INSERÇÃO LONGITUDINAL, CARACTERÍSTICAS ADICIONAIS: ESPAÇAMENTO ENTRE TRILHOS: 62 MM, COMPRIMENTO: 877, LARGURA: 913, MATERIAL: CHAPA AÇO INOXIDÁVEL, POTÊNCIA MOTOR: 34,1, TENSÃO ALIMENTAÇÃO: 220/380, TIPO: ELÉTRICO COMBINADO, TIPO CÂMERA: INSERÇÃO LONGITUDINAL 1/1, 1/2, 2/3, 1/3, 2/8 GN;UN;1,0000;100000,0000;100000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;9;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;7765;FORNO INDUSTRIAL;615486;ALTURA: 1.807, APLICAÇÃO: COZINHA, CARACTERÍSTICAS ADICIONAIS: CAPACIDADE:  20 X 1/1 GNS, COMPRIMENTO: 877, LARGURA: 913, MATERIAL: CHAPA AÇO INOXIDÁVEL, TIPO: A GÁS, TIPO CÂMERA: INSERÇÃO LONGITUDINAL 1/1, 1/2, 2/3, 1/3, 2/8 GN;UN;1,0000;150000,0000;150000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;10;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;1070;FOGÃO INDUSTRIAL;620330;CARACTERÍSTICAS ADICIONAIS: 3 QUEIMADORES DUPLOS, 3 QUEIMADORES SIMPLES E 1 FO, FUNCIONAMENTO: GÁS, MATERIAL: AÇO INOXIDÁVEL, QUANTIDADE BOCAS: 6, TIPO ACENDIMENTO: MANUAL, TIPO USO: COZINHAR E ASSAR ALIMENTOS;UN;1,0000;80000,0000;80000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;11;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;1070;FOGÃO INDUSTRIAL;331195;CARACTERÍSTICAS ADICIONAIS: 40X40, QUEIMADORES DUPLOS, 3 ACENDEDORES LATERAIS, FUNCIONAMENTO: GÁS, MATERIAL: AÇO INOXIDÁVEL AISI 304, QUANTIDADE BOCAS: 6, TIPO USO: COZINHAR E ASSAR ALIMENTOS;UN;2,0000;100000,0000;200000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;12;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;1045;FORNO MICROONDAS;479243;CAPACIDADE: 31, CARACTERÍSTICAS ADICIONAIS: TIMER, PRATO GIRATÓRIO, AUTO DESCONGELAMENTO, MATERIAL: AÇO INOXIDÁVEL, POTÊNCIA: 1.400, VOLTAGEM: 220;UN;3,0000;1500,0000;4500,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;13;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;1069;CAFETEIRA ELÉTRICA;613921;CAPACIDADE: 12, CARACTERÍSTICAS ADICIONAIS: 2 RESERVATÓRIOS, MATERIAL: AÇO INOXIDÁVEL, VOLTAGEM: 220;UN;2,0000;2000,0000;4000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;14;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;1069;CAFETEIRA ELÉTRICA;606509;CAPACIDADE: 8, CARACTERÍSTICAS ADICIONAIS: MEDIDAS APROXIMADAS: 29CM X 36CM X 74CM (COMPRIMEN, MATERIAL: ACO INOXIDAVEL 430., POTÊNCIA: 1.300, VOLTAGEM: 110/220;UN;2,0000;1000,0000;2000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;15;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;1069;CAFETEIRA ELÉTRICA;470922;CAPACIDADE: 1,2, CARACTERÍSTICAS ADICIONAIS: TERMOSTATO/RESISTÊNCIA BLINDADA/VISOR/SAPATAS ANTI, MATERIAL: AÇO INOXIDÁVEL, POTÊNCIA: 800, VOLTAGEM: 220;UN;2,0000;800,0000;1600,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;16;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7320;EQUIPAMENTOS E APARELHOS DE COZINHA;1093;LIQUIDIFICADOR INDUSTRIAL;620302;CAPACIDADE: 15, MATERIAL BASE: AÇO INOX, MATERIAL COPO: AÇO INOXIDÁVEL, TENSÃO NOMINAL: 127/220;UN;5,0000;2000,0000;10000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;17;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7320;EQUIPAMENTOS E APARELHOS DE COZINHA;1093;LIQUIDIFICADOR INDUSTRIAL;620300;CAPACIDADE: 4, MATERIAL BASE: AÇO INOX, MATERIAL COPO: AÇO INOXIDÁVEL, TENSÃO NOMINAL: 127/220;UN;5,0000;1000,0000;5000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;18;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7320;EQUIPAMENTOS E APARELHOS DE COZINHA;1093;LIQUIDIFICADOR INDUSTRIAL;481373;CAPACIDADE: 25, MATERIAL BASE: AÇO INOX, MATERIAL COPO: AÇO INOXIDÁVEL, POTÊNCIA MOTOR: 1,5, TENSÃO NOMINAL: 220;UN;2,0000;5000,0000;10000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;19;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7320;EQUIPAMENTOS E APARELHOS DE COZINHA;1093;LIQUIDIFICADOR INDUSTRIAL;396017;CAPACIDADE: 2, MATERIAL BASE: ALUMÍNIO, MATERIAL COPO: AÇO INOXIDÁVEL, TENSÃO NOMINAL: 127/220, LARGURA: 210, ALTURA: 450, PESO: 8,200;UN;6,0000;1000,0000;6000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;20;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;3605;MÁQUINAS E EQUIPAMENTOS PARA PRODUTOS ALIMENTÍCIOS;14489;BALANÇA ELETRÔNICA;619008;CAPACIDADE PESAGEM: 35, CARACTERÍSTICAS ADICIONAIS: DESLIGAMENTO AUTOMÁTICO, TECLA DE ZERO E TARA, TIPO: DIGITAL, VOLTAGEM: BIVOLT;UN;3,0000;1000,0000;3000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;21;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;3605;MÁQUINAS E EQUIPAMENTOS PARA PRODUTOS ALIMENTÍCIOS;14489;BALANÇA ELETRÔNICA;617857;CAPACIDADE PESAGEM: 300, CARACTERÍSTICAS ADICIONAIS: PLATAFORMA EM CHAPA DE AÇO, TECLA ZERO E TARA, DIMENSÕES: 80 X 80, MATERIAL: AÇO, NÚMERO DÍGITOS: 6, SENSIBILIDADE: 100, TIPO: PLATAFORMA, SEM COLUNA, VOLTAGEM: 110/220;UN;2,0000;5000,0000;10000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;22;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;3605;MÁQUINAS E EQUIPAMENTOS PARA PRODUTOS ALIMENTÍCIOS;14489;BALANÇA ELETRÔNICA;620946;CAPACIDADE PESAGEM: 500, CARACTERÍSTICAS ADICIONAIS: TENSÃO COM COMUTACAO AUTOMATICA 93,5 A 264VCA, DIMENSÕES: 100 X 100, FREQÜÊNCIA: 50/60, MATERIAL: AÇO CARBONO, SENSIBILIDADE: 100, TIPO: PISO, TIPO PAINEL: VISOR ELETRONICO MOVEL;UN;2,0000;6000,0000;12000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;23;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7320;EQUIPAMENTOS E APARELHOS DE COZINHA;1106;MULTIPROCESSADOR ALIMENTOS;473222;ALTURA: 840, COMPRIMENTO: 460, FUNÇÃO: PULSAR (PROCESSAR, MOER, CORTAR, MISTURAR, TRITURA, LARGURA: 390, MATERIAL: AÇO INOX/ALUMÍNIO, PESO: 28, POTÊNCIA: 3.000, TENSÃO: 220;UN;3,0000;1000,0000;3000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;30;Material;927417-5/2026;Material elétrico hidráulico e construção;Catálogo do Compras.gov.br;Material;3590;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS E  COMERCIAIS;;;;;-;0,0000;0,0000;250000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;24;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7320;EQUIPAMENTOS E APARELHOS DE COZINHA;1106;MULTIPROCESSADOR ALIMENTOS;452433;CARACTERÍSTICAS ADICIONAIS: TIGELA CAPACIDADE 2 LITROS OU 3 KG DE MASSA, FUNÇÃO: PULSAR (CORTAR, FATIAR, RALAR, MOER, MISTURAR), MATERIAL: AÇO INOX/ALUMÍNIO, POTÊNCIA: 700, TENSÃO: 110/220;UN;3,0000;3000,0000;9000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;25;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;4586;CARRINHO DISTRIBUIÇÃO;617499;ACABAMENTO SUPERFICIAL: AÇO INOXIDÁVEL, ALTURA: 85, APLICAÇÃO: TRANSPORTE CUBAS GASTRONORM, CARACTERÍSTICAS ADICIONAIS: FREIO NAS RODAS TRASEIRAS, COMPRIMENTO: 230, COR: INOX, LARGURA: 80, MATERIAL BANDEJA: AÇO INOXIDÁVEL, MATERIAL ESTRUTURA: TUBO AÇO INOXIDÁVEL, TIPO: 4 BANDEJAS, TIPO RODÍZIO: 4 GIRATÓRIOS;UN;4,0000;4000,0000;16000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;26;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;4586;CARRINHO DISTRIBUIÇÃO;617390;ALTURA: 97, APLICAÇÃO: TRANSPORTE CHÁ E CAFÉ, CARACTERÍSTICAS ADICIONAIS: COM ALÇA DE APOIO E PORTAS, COMPRIMENTO: 1,07, LARGURA: 54, MATERIAL BANDEJA: POLIPROPILENO E ALUMÍNIO, MATERIAL ESTRUTURA: POLIPROPILENO E ALUMÍNIO, TIPO: 3 BANDEJAS;UN;4,0000;2000,0000;8000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;27;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;4586;CARRINHO DISTRIBUIÇÃO;614484;ACABAMENTO SUPERFICIAL: ESCOVADO, ALTURA: 1.000, APLICAÇÃO: TRANSPORTE DE BANDEJAS E PRATOS, COMPRIMENTO: 900, LARGURA: 600, MATERIAL BANDEJA: AÇO INOXIDÁVEL, MATERIAL ESTRUTURA: AÇO INOX AISI 304, TIPO: PLATAFORMA, TIPO RODÍZIO: 2 FIXOS E 2 GIRATÓRIOS;UN;4,0000;5000,0000;20000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;28;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;4586;CARRINHO DISTRIBUIÇÃO;474330;ALTURA: 800, APLICAÇÃO: TRANSPORTE DE CARNES EM AÇOUGUES, CARACTERÍSTICAS ADICIONAIS: DRENO COM VÁLVULA DE ESFERA PARA ESCOAMENTO DE LÍQ, COMPRIMENTO: 904, LARGURA: 650, MATERIAL BANDEJA: CHAPA AÇO INOXIDÁVEL, MATERIAL ESTRUTURA: AÇO INOXIDÁVEL, TIPO: CARRO CUBA DE 190 LITROS, TIPO RODÍZIO: DIÂMETRO DE 5", 4 SENDO 2 C/ TRAVA P/ ESTACIONAR;UN;2,0000;3000,0000;6000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;29;Material;927417-6/2026;Material e bens para nutrição/cozinha;Catálogo do Compras.gov.br;Material;7310;EQUIPAMENTOS PARA COZINHAR, ASSAR E SERVIR ALIMENTOS;4586;CARRINHO DISTRIBUIÇÃO;469983;ALTURA: 930, APLICAÇÃO: TRANSPORTE CUBAS GASTRONORM, CARACTERÍSTICAS ADICIONAIS: CAPACIDADE VOLUMÉTRICA DE 300L, COMPRIMENTO: 1290, LARGURA: 660, MATERIAL BANDEJA: POLIETILENO, MATERIAL ESTRUTURA: AÇO TUBULAR CROMADO, TIPO: 1 BANDEJA;UN;2,0000;2000,0000;4000,0000;0,0000;30/06/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;106;Material;927417-26/2026;ITENS DIVERSOS serviços gerais;Catálogo do Compras.gov.br;Material;9999;ITENS DIVERSOS;;;;;-;0,0000;0,0000;200000,0000;0,0000;31/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;107;Material;927417-26/2026;ITENS DIVERSOS serviços gerais;Catálogo do Compras.gov.br;Material;9999;ITENS DIVERSOS;;;;;-;0,0000;0,0000;150000,0000;0,0000;31/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;108;Material;927417-26/2026;ITENS DIVERSOS serviços gerais;Catálogo do Compras.gov.br;Material;9999;ITENS DIVERSOS;;;;;-;0,0000;0,0000;140000,0000;0,0000;31/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;109;Material;927417-26/2026;ITENS DIVERSOS serviços gerais;Catálogo do Compras.gov.br;Material;9999;ITENS DIVERSOS;;;;;-;0,0000;0,0000;60000,0000;0,0000;31/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;97;Material;927417-31/2026;SERVIÇOS DE ESGOTO;Catálogo do Compras.gov.br;Serviço;941;SERVIÇOS DE ESGOTO;;;;;-;0,0000;0,0000;325999,9200;0,0000;31/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;86;Serviço;927417-35/2026;Controle Externo e Interno da Qualidade para o Laboratório;Catálogo do Compras.gov.br;Serviço;835;SERVIÇOS CIENTÍFICOS E OUTROS SERVIÇOS TÉCNICOS;;;;;-;0,0000;0,0000;93112,4400;0,0000;31/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;169;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;6850;ESPECIALIDADES QUÍMICAS DIVERSAS;12210;SOLUÇÃO;616603;APLICAÇÃO: NEUTRALIZADOR DE ODORES, APRESENTAÇÃO: LÍQUIDO, CARACTERÍSTICAS ADICIONAIS: PH ENTRE 8 -10  DENSIDADE DE 095-1,20 G/CM3, COMPOSIÇÃO: ALCOOL ETILICO E FRAGRANCIAS, TIPO: NEUTRALIZANTE;L;750,0000;8,0000;6000,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;170;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;6840;PESTICIDAS E DESINFETANTES;14487;DESINFETANTE;436073;COMPOSIÇÃO: À BASE DE QUATERNÁRIO DE AMÔNIO, FORMA FÍSICA: SOLUÇÃO AQUOSA, TEOR ATIVO: TEOR ATIVO EM TORNO DE 30%;L;6000,0000;16,0000;96000,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;171;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;2259;ÁLCOOL ETÍLICO;380018;COMPOSIÇÃO BÁSICA: COM EMOLIENTE, FORMA FARMACÊUTICA: GEL, TEOR ALCOÓLICO: 70% V/V;L;500,0000;12,0000;6000,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;172;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;2387;AMACIANTE DE ROUPA;457756;ASPECTO FÍSICO: LÍQUIDO VISCOSO, CARACTERÍSTICAS ADICIONAIS: PH PURO ENTRE 3,0 A 6,5, COMPOSIÇÃO: CLORETO DIESTEARIL DIMETIL AMÔNIO TENSOATIVO NÃO -;BOM;75,0000;717,0000;53775,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;173;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;6850;ESPECIALIDADES QUÍMICAS DIVERSAS;6096;DESINCROSTANTE;358886;ASPECTO FÍSICO: LÍQUIDO, COMPOSIÇÃO: A BASE DE FOSFATO TRISSÓDICO, TIPO: ALCALINO;L;3000,0000;9,0000;27000,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;174;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;6136;DETERGENTE;390358;APLICAÇÃO: LAVAGEM DE ROUPAS, AROMA: NEUTRO, ASPECTO FÍSICO: LÍQUIDO, CARACTERÍSTICAS ADICIONAIS: BAIXO TEOR DE ESPUMA, COMPOSIÇÃO: TENSOATIVOS ANIÔNICOS, AGENTES ANTIREDEPOSITANTES,;L;6000,0000;17,2000;103200,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;175;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;6136;DETERGENTE;624159;APLICAÇÃO: LAVAGEM MANUAL DE LOUÇAS, UTENSÍLIOS E LIMPEZA GER, ASPECTO FÍSICO: LÍQUIDO, CARACTERÍSTICAS ADICIONAIS: PH 6,5 A 7,5, COMPOSIÇÃO: A BASE DE ÁCIDO LINEAR ALQUIBENZENO SULFÔNICO, EM;EMB;3000,0000;25,0000;75000,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;176;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;14487;DESINFETANTE;607280;COMPOSIÇÃO: À BASE DE QUATERNÁRIO DE AMÔNIO, FORMA FÍSICA: SOLUÇÃO AQUOSA, PRINCÍPIO ATIVO: PERÓXIDO DE HIDROGÊNIO, TEOR ATIVO: CERCA DE 5,5% + 4,3%;L;2000,0000;19,0000;38000,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;177;Material;927417-17/2026;Compostos químicos para higienização;Catálogo do Compras.gov.br;Material;6850;ESPECIALIDADES QUÍMICAS DIVERSAS;15405;DESODORIZADOR;307360;APLICAÇÃO: AROMATIZADOR AMBIENTAL, APRESENTAÇÃO: AEROSOL, COMPOSIÇÃO: SOLUBILIZANTES, COADJUVANTES, PERFUMES E BUTANO /, ESSÊNCIA: FLORAL/JASMIM;UN;150,0000;9,0000;1350,0000;0,0000;30/12/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;208;Serviço;927417-12/2026;Contratação contínua deum sistema de segurança eletrônica;Catálogo do Compras.gov.br;Material;6350;SISTEMAS DIVERSOS DE SINALIZAÇÃO, ALARME E DETECÇÃO PARA  SEGURANÇA;;;;;-;0,0000;0,0000;120000,0000;0,0000;31/08/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;93;Material;927417-32/2026;Mobiliário Ambulatório;Catálogo do Compras.gov.br;Material;7125;ARMÁRIOS E ESTANTES;;;;;-;0,0000;0,0000;20000,0000;0,0000;31/08/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;94;Material;927417-32/2026;Mobiliário Ambulatório;Catálogo do Compras.gov.br;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;;;;;-;0,0000;0,0000;5000,0000;0,0000;31/08/2026
ERN - HOSPITAL GISELDA TRIGUEIRO;927417;95;Material;927417-32/2026;Mobiliário Ambulatório;Catálogo do Compras.gov.br;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;14303;CADEIRA DIGITADOR;;;-;0,0000;0,0000;600,0000;0,0000;31/08/2026
